"textID","sentiment","sentiment_id","penman_amr"
"61e8b484df","negative","3","( a / and :op1  ( s / straighten-01 :ARG0  ( i / i ) :ARG1  ( h / hair :poss i ) ) :op2  ( h2  / have-degree-91 :ARG1  ( i2  / it ) :ARG2  ( s2  / straight-01 :ARG1 i2  ) :ARG3  ( e / equal ) :ARG4  ( w / want-01 :ARG0 i :ARG1  ( s3  / straight-01 :ARG1 i2  ) ) )  alarm-01 :ARG1 i :degree  ( s4  / so ) )"
"5be41389ce","negative","3","( m / multi-sentence :snt1  ( c / contrast-01 :ARG1  ( n / need-01 :ARG0  ( i / i ) :ARG1  ( b / botox-01 :ARG1  ( l / lip :part-of i ) ) :condition  ( c2  / change-01 :ARG0 i :ARG1  ( n2  / name :poss i ) :ARG2  ( p / person :name  ( n3  / name :op1 ""Angelina"" :op2 ""Jolie"" ) ) ) ) :ARG2  ( t / thing :ARG1-of  ( t2  / think-01 ) :domain b ) ) :snt2  ( s / sad-02 :ARG0  ( r / racism ) ) )"
"bd0f0ebc57","neutral","2","( m / multi-sentence :snt1  ( i / i :polarity  ( a / amr-unknown ) ) :snt2  ( d / doctor :polarity  ( a2  / amr-unknown ) ) :snt2  ( l / laugh-01 :ARG0  ( i2  / i ) ) :snt3  ( n / no :mod  ( o / oh ) ) :snt4  ( c / contrast-01 :ARG1  ( p / person :ARG0-of  ( h / have-rel-role-91 :ARG1  ( p2  / person :name  ( n2  / name :op1 ""Crane"" ) ) :ARG2  ( p3  / patient ) :location  ( f / facility :name  ( n3  / name :op1 ""Arkham"" :op2 ""Aslyum"" ) ) ) :domain i2  ) :ARG2  ( w / work-01 :ARG0 i2  代言 p2  :time  ( n4  / now ) ) ) )"
"772ba56ce6","positive","1","( m / multi-sentence :snt1  ( s / say-01 :ARG0  ( i / i ) :ARG1  ( m2  / morning ) :ARG2  ( e / everyone ) ) :snt2  ( h / have-03 :mode imperative :ARG0  ( y / you ) :ARG1  ( d / day :ARG1-of  ( g / great-01 ) ) ) :snt3  ( g2  / go-01 :ARG1 i :ARG4  ( s2  / school ) ) )"
"390f00c85a","negative","3","( m / multi-sentence :snt1  ( m2  / mood :mod  ( w / weird ) :time  ( n / now ) ) :snt2  ( m3  / muahaz ) )"
"4a680661d5","positive","1","( m / multi-sentence :snt1  ( c / congratulate-01 :ARG1  ( y / you ) ) :snt2  ( p / photograph-01 :ARG1  ( p2  / person :name  ( n / name :op1 ""dre"" ) ) :polarity  ( a / amr-unknown ) ) )"
"e2505e6219","positive","1","( m / multi-sentence :snt1  ( t / thank-01 :ARG0  ( i / i ) :ARG1  ( y / you ) :ARG2  ( j / join-01 :ARG0 y :ARG1  ( e / event :name  ( n / name :op1 ""SanctuarySunday"" ) ) ) ) :snt2  ( f / follow-01 :mode imperative :ARG0  ( y2  / you ) :ARG1  ( p / person :mod  ( s / sanctuary ) :quant  ( m2  / more ) ) :purpose  ( u / update-02 :ARG1 y2  :ARG2  ( t2  / thing :ARG1-of  ( t3  / tweet-01 ) ) ) ) )"
"0d85e6d515","positive","1","( m / multi-sentence :snt1  ( d / do-02 :location  ( a / amusement-park :name  ( n / name :op1 ""Disneyland"" ) ) ) :snt2  ( a2  / and :op1  ( k / knock-out-02 :ARG1  ( k2  / kid ) ) :op2  ( s / stop-01 :ARG0  ( b / bar :poss  ( h / hotel ) ) :ARG1 k2  ) :op3  ( g / grab-01 :ARG0 k2  :ARG1  ( a3  / and :op1  ( g2  / goose :mod  ( g3  / gray ) ) :op2  ( t / tonic ) ) :time  ( w / way :direction  ( u / up ) ) ) ) :snt3  ( p / peace ) )"
"086671fad9","neutral","2","( m / multi-sentence :snt1  ( o / okay-04 ) :snt2  ( l / laugh-01 :ARG0  ( i / i ) :mod  ( l2  / loud ) ) :snt3  ( m2  / miss-01 :ARG0 i :ARG1  ( y / you ) :mod  ( t / too ) ) :snt4  ( h / hope-01 :ARG0 i :ARG1  ( g / get-01 :ARG0  ( c / cramp-01 :ARG1 y ) :ARG1  ( h2  / have-degree-91 :ARG1 c :ARG2  ( b / bad-07 :ARG1 c ) :ARG3  ( m3  / more ) ) ) ) :snt4  ( k / know-01 :ARG0 i :ARG1  ( p / pain-01 :ARG0 c :ARG1 y :degree  ( s / so ) ) ) )"
"9c99cd9396","positive","1","( a / and :op2  ( r / review-01 :ARG1-of  ( g / good-02 :degree  ( v / very ) ) ) :mod  ( o / oh ) )"
"f35cc8bb35","negative","3","( m / multi-sentence :snt1  ( p / person :name  ( n / name :op1 ""MileyCyrus"" ) ) :snt2  ( l / let-01 :ARG0  ( i / it ) :ARG1  ( d / do-02 :ARG0  ( i2  / i ) :ARG1  ( i3  / it ) ) :polarity - ) :snt3  ( s / say-01 :ARG0  ( p2  / product :name  ( n2  / name :op1 ""twitter"" ) ) :ARG1  ( o / or :op1  ( c / capacity :mod  ( o2  / over ) ) :op2  ( s2  / something ) ) :ARG1-of  ( c2  / continue-01 ) ) :snt4  ( c3  / come-01 :ARG1  ( b / bird ) :ARG1-of  ( u / up-02 ) :ARG1-of  ( c4  / continue-01 ) ) )"
"5ba64af2fd","negative","3","( m / multi-sentence :snt1  ( a / and :op1  ( h / hunger-01 :ARG0  ( i / i ) :degree  ( e / extreme ) ) :op2  ( h2  / have-03 :ARG0 i :ARG1  ( s / soup :mod  ( o / only ) ) :location  ( h3  / house :poss i ) ) ) :snt2  ( l / like-01 :ARG0 i :ARG1 s :polarity - ) :snt3  ( p / pout-01 :ARG0 i ) )"
"dbd82ea5bd","positive","1","( h / hilarious :domain  ( i / it ) )"
"8b6c53f38b","positive","1","( l / love-01 :ARG0  ( i / i ) :ARG1  ( g / guy :ARG1-of  ( s / stand-01 :location  ( b / behind :op1 i ) ) ) )"
"e8cb7f18bd","positive","1","( m / multi-sentence :snt1  ( h / hit-01 :ARG0  ( i / i ) :ARG1  ( s / sack ) :time  ( j / just ) ) :snt2  ( d / do-02 :ARG0 i :ARG1  ( t / thing ) :time  ( t2  / tomorrow ) ) :snt3  ( h2  / happy-01 :ARG1  ( p / person :ARG0-of  ( h3  / have-rel-role-91 :ARG1 i :ARG2  ( m2  / mother ) ) ) :ARG2  ( f / festival :name  ( n / name :op1 ""mothers"" :op2 ""day"" ) ) ) )"
"9ea273deaa","negative","3","( l / lose-02 :ARG0  ( i / i ) :ARG1  ( h / hat :mod  ( c / city :name  ( n / name :op1 ""DC"" ) ) ) )"
"cf0d831059","neutral","2","( m / multi-sentence :snt1  ( s / start-01 :ARG1  ( e / edit-01 :ARG1  ( v / video :mod  ( m2  / movie :mod  ( s2  / spank-01 ) :ord  ( o / ordinal-entity :value 1 ) :ARG1-of  ( d / do-02 :ARG0  ( w / we ) ) ) ) ) :ARG2  ( p / person :name  ( n / name :op1 ""Mina"" ) ) ) :snt2  ( a / add-01 :ARG1  ( i / it ) :ARG2  ( u / update-02 :mod  ( n2  / next ) ) ) )"
"8f0bafc9dc","neutral","2","( m / multi-sentence :snt1  ( v / version :mod  ( a / audio ) :domain  ( p / podcast :poss  ( y / you ) ) :ARG1-of  ( e / effect-02 ) :domain  ( b / book :poss y ) :ARG1-of  ( r / request-confirmation-91 ) ) :snt2  ( c / charm-01 :ARG0  ( b2  / banter-01 ) :ARG1 v :ARG1-of  ( a2  / add-01 ) ) )"
"0888d7dab7","neutral","2","( m / multi-sentence :snt1  ( d / date-entity :dayperiod  ( m2  / morning ) :mod  ( d2  / day :mod  ( s / sunny ) ) ) :snt2  ( a / and :op1  ( u / up-02 :ARG1  ( p / person :name  ( n / name :op1 ""Nicole"" ) ) :ARG1-of  ( h / have-degree-91 :ARG2  ( l / late-01 :ARG1 u ) :ARG3  ( m3  / more ) :ARG4  ( u2  / usual ) ) ) :op2  ( g / get-01 :ARG0  ( p2  / person :ARG0-of  ( h2  / have-rel-role-91 :ARG1  ( i / i ) :ARG2  ( m4  / mommy ) ) ) :ARG1  ( s2  / sleep-01 :quant  ( s3  / some ) ) ) ) )"
"04d3c2d056","neutral","2","( f / find-01 :ARG0  ( b / browse-01 ) :ARG1  ( e / everything :topic  ( a / and :op1  ( u / university ) :op2  ( d / design-01 :ARG1  ( i / interior ) ) ) ) )"
"8bbaca6e4b","neutral","2","( m / multi-sentence :snt1  ( t / tweet-01 :ARG0  ( i / i ) :time  ( b / before :op1  ( n / now ) :quant  ( t2  / temporal-quantity :quant 16 :unit  ( d / day ) ) ) :polarity - ) :snt2  ( m2  / miss-01 :ARG0 i :ARG1  ( i2  / it ) ) :snt3  ( h / have-03 :ARG0 i :ARG1  ( f / fun-01 :ARG0 i ) :ARG1-of  ( c / contrast-01 ) ) :snt4  ( a / awesome-01 :ARG1  ( p / person :name  ( n2  / name :op1 ""Ingrid"" ) ) :time  ( d2  / date-entity 轧  ( m3  / monday ) ) :mod  ( f2  / fuck-01 ) ) :snt3  ( b2  / barbecue-01 :time  ( t3  / today ) ) )"
"4a9529e753","neutral","2","( m / multi-sentence :snt1  ( a / and :op1  ( v / visit-01 :mode imperative :ARG0  ( y / you ) :ARG1  ( p / person :name  ( n / name :op1 ""si"" :op2 ""fr"" :op3 ""joemar"" ) ) :location  ( c / city :name  ( n2  / name :op1 ""dito"" :op2 ""bataan"" ) ) ) :op2  ( s / suppose-02 :ARG1  ( a2  / and :op1  ( i / i ) :op2  ( p2  / person :ARG0-of  ( h / have-rel-role-91 :ARG1 i :ARG2  ( c2  / colleague ) ) ) ) :ARG2  ( m2  / meet-01 :ARG0 a2  :ARG1 p :time  ( d /  दिनांक :ARG1-of  ( s2  / same-01 :ARG2  ( d2  /  दिनांक :mod  ( t / this ) ) ) ) ) ) ) :snt2  ( s3  / safe-01 :ARG1-of  ( p3  / possible-01 :polarity - ) ) )"
"8be2d4f69f","positive","1","( m / multi-sentence :snt1  ( e / excite-01 :ARG0  ( s / seminar :location  ( c / city :name  ( n / name :op1 ""pascadena"" ) ) :poss  ( y / you ) ) :ARG1  ( i / i ) :degree  ( s2  / so ) ) :snt2  ( h / have-condition-91 :ARG2  ( p / possible-01 :ARG1  ( f / find-01 :ARG0 i :ARG1  ( e2  / email :mod  ( c2  / confirm-01 ) ) ) ) ) )"
"d9c10546e6","negative","3","( f / feel-01 :ARG0  ( i / i ) :ARG1  ( w / well :polarity - ) :mod  ( a / again ) :ARG1-of  ( s / sudden :degree  ( a2  / all ) ) :mod  ( u / ugh ) )"
"90be8eaffb","negative","3","( m / multi-sentence :snt1  ( w / want-01 :ARG0  ( i / i ) :ARG1  ( p / phone :ARG1-of  ( n / new-01 ) ) ) :snt2  ( s / see-01 :ARG0 i :ARG1  ( c / commercial :topic  ( c2  / cellphone ) ) :ARG1-of  ( h / have-quant-91 :ARG2  ( m2  / much ) :ARG3  ( t / too ) ) ) )"
"8ba332dbbd","negative","3","( m / multi-sentence :snt1  ( t / test-01 :ARG0  ( w / we ) :ARG1  ( t2  / theory :mod  ( t3  / that ) ) :ARG1-of  ( c / cause-01 :ARG0  ( h / have-03 :ARG1  ( a / arm :ARG1-of  ( r / right-05 ) :purpose  ( s / strum-01 ) ) :polarity - ) ) ) :snt2  ( g / get-01 :ARG0  ( i / i ) :ARG1  ( f / feel-01 :ARG0 i :ARG1  ( h2  / hum-01 :ARG0 i :ARG1  ( t4  / tune :ARG1-of  ( n / new-01 ) ) :time  ( w2  / while ) ) ) ) )"
"1086c26e82","positive","1","( c / cool-04 :ARG1  ( t / that ) :degree  ( s / so ) )"
"b357b9e7d2","positive","1","( m / multi-sentence :snt1  ( s / school ) :snt2  ( t / temporal-quantity :quant 39 :unit  ( d / day ) ) :snt3  ( e / excite-01 :degree  ( s2  / so ) ) :snt4  ( p / premier :ARG1-of  ( a / amaze-01 ) ) )"
"0050eebd18","positive","1","( u / useful-05 :ARG1  ( t / this ) :ARG2  ( n / newbie :ARG1-of  ( r / resemble-01 :ARG2  ( i / i ) ) ) :mod  ( i2  / indeed ) :degree  ( v / very ) )"
"426cb788e5","neutral","2","( m / multi-sentence :snt1  ( a / and :op1  ( g / go-01 :ARG1  ( i / i ) ) :op2  ( s / see-01 :ARG0 i :ARG1  ( p / person :ARG0-of  ( h / have-rel-role-91 :ARG1 i :ARG2  ( s2  / sister ) ) ) :location  ( h2  / hospital :name  ( n / name :op1 ""Mount"" :op2 ""Sinai"" ) ) ) ) :snt2  ( b / be-temporally-at-91 :ARG1  ( s3  / she ) :ARG2  ( a2  / at-least :op1  ( t / temporal-quantity :quant 24 :unit  ( h3  / hour ) ) ) ) )"
"d30d23e543","neutral","2","( h / handle :domain  ( i / it ) :mod  ( j / just ) )"
"04a204382a","neutral","2","( m / muffin :mod  ( b / back ) )"
"2bc1a7126b","positive","1","( m / multi-sentence :snt1  ( r / relax-01 :time  ( a / after :op1  ( w / work-01 :ARG1  ( e / event :name  ( n / name :op1 ""Mothers"" :op2 ""Day"" ) ) ) ) ) :snt2  ( o / oh-well ) :snt3  ( h / have-03 :ARG1  ( d / day :ARG1-of  ( g / good-02 ) ) ) :snt4  ( h2  / hope-01 :ARG1  ( w2  / well-01 :ARG1  ( y / you :mod  ( a2  / all ) ) ) ) )"
"a2fb29c072","neutral","2","( m / monday :mod  ( l / last ) :domain  ( c / class ) )"
"a2bbae6c4c","positive","1","( m / multi-sentence :snt1  ( y / yeah :mode expressive ) :snt2  ( p / possible-01 :ARG1  ( j / join-in-06 :ARG0  ( i / i ) :ARG1  ( f / fun-01 :ARG1  ( a / access-01 :ARG1  ( n / ninja ) ) ) ) :time  ( n2  / now ) ) )"
"0ce30035ac","neutral","2","( w / walk-01 :ARG0  ( i / i :ARG0-of  ( t / think-01 :ARG1  ( s / sit-01 :ARG1 i :location  ( c / city :name  ( n / name :op1 ""Bellagio"" ) ) :time  ( t2  / time :mod  ( t3  / this ) ) :time  ( d / Dimay :mod  ( t4  / this ) ) ) :time  ( w2  / while :mod  ( a / all ) ) ) ) :ARG1  ( w3  / work-01 :ARG0 i ) :time  ( j / just ) )"
"b3505b0aa7","negative","3","( m / multi-sentence :snt1  ( f / fair-01 :polarity - ) :snt2  ( w / want-01 :ARG0  ( i / i ) :ARG1  ( g / go-01 :ARG1 i :mod  ( t / too ) ) ) )"
"99fcc18a8d","positive","1","( m / multi-sentence :snt1  ( d / download-01 :mode imperative :ARG0  ( y / you ) :ARG1  ( m2  / movie :name  ( n / name :op1 ""A"" :op2 ""Good"" :op3 ""Day"" :op4 ""To"" :op5 ""Be"" :op6 ""Black"" :op7 ""And"" :op8 ""Sexy"" ) ) ) :snt2  ( u / url :value ""http://tinyurl.com/ckmkul"" ) :snt3  ( c / cool-04 ) )"
"2b6bc6920b","negative","3","( m / multi-sentence :snt1  ( r / return-01 :ARG1  ( i / i ) :ARG3  ( r2  / run-01 :ARG0 i :location  ( r3  / road :name  ( n / name :op1 ""sunset"" :op2 ""blvd"" ) ) ) :mod  ( j / just ) ) :snt2  ( a / and :op1  ( t / try-01 :ARG0  ( p / person :ARG0-of  ( h / have-rel-role-91 :ARG1 i :ARG2  ( c / cousin ) ) ) :ARG1  ( k / kill-01 :ARG0 p :ARG1 i ) ) :op2  ( a2  / and :op1  ( m2  / move-01 :ARG1  ( l / leg :part-of i ) :mod  ( s / still ) ) :op2  ( s2  / sit-down-02 :ARG1 i ) ) ) )"
"d40dd3b17b","negative","3","( m / multi-sentence :snt1  ( s / sad-02 :ARG0  ( t / that ) :mod  ( a / aw :mode ""expressive"" ) ) :snt2  ( m2  / miss-01 :ARG0  ( i / i ) :ARG1  ( s2  / see-01 :ARG0 i :ARG1  ( y / you :mod  ( a2  / all ) ) :location  ( s3  / screen :mod  ( b / big ) ) ) ) )"
"5aa8a5280f","neutral","2","( m / multi-sentence :snt1  ( k / know-01 :ARG0  ( i / i ) ) :snt2  ( b / bottle :mod  ( w / water :mod  ( h / hot ) ) :location  ( c / city :name  ( n / name :op1 ""whangamata"" ) ) :ARG1-of  ( h2  / have-03 :ARG0 i :polarity - ) ) :discourse-marker ""ahhhhh"" )"
"7dd57c2598","negative","3","( m / multi-sentence :snt1  ( j / jealous-01 :ARG1  ( i / i ) :degree  ( s / so ) :mod  ( e / eep ) ) :snt2  ( b / be-located-at-91 :ARG1 i :ARG2  ( w / work-01 :ARG0 i ) ) :snt3  ( p / possible-01 :ARG1  ( r / receive-01 :ARG0  ( y / you ) :ARG1  ( p2  / person :name  ( n / name :op1 ""Viva"" ) ) :manner  ( a / amr-unknown ) ) ) :snt4  ( b2  / broadcast-01 :ARG0  ( t / they ) :ARG1  ( i2  / it ) :manner  ( o / online ) :polarity  ( a2  / amr-unknown ) ) :discourse-marker ""um"" :discourse-marker ""please"" )"
"142108215","positive","1","( t / thank-01 :ARG0  ( i / i ) :ARG1  ( p / person :name  ( n / name :op1 ""phaoloo"" ) ) :ARG1-of  ( h / have-degree-91 :ARG2  ( m / much ) :ARG3  ( s / so ) ) )"
"f4aba8da1c","positive","1","( r / recommend-01 :ARG1  ( t / thankful-01 :ARG0  ( h / hotel ) ) )"
"9cf9045a3c","negative","3","( m / multi-sentence :snt1  ( w / watch-01 :ARG0  ( i / i ) :ARG1  ( b / broadcast-program :name  ( n / name :op1 ""GH"" ) ) ) :snt2  ( f / feel-01 :ARG0 i :ARG1  ( s / sorry-01 :ARG1 i :ARG2  ( p / person :name  ( n2  / name :op1 ""Carly"" ) ) :degree  ( s2  / so ) ) ) :snt3  ( s3  / screw-up-01 :mod  ( o / oh-my-god ) :degree  ( s4  / so ) ) )"
"1962095a32","positive","1","( l / like-01 :ARG0  ( w / we ) :ARG1  ( h / hear-01 :ARG0 w :ARG1  ( t / that ) ) )"
"9acf7846ab","negative","3","( m / multi-sentence :snt1  ( o / okay-04 ) :snt2  ( f / frustrate-01 :ARG1  ( i / i ) ) :snt3  ( d / dust :location  ( b / between :op1  ( s / screen :poss  ( p / product :name  ( n / name :op1 ""blackberry"" ) ) ) ) :quant  ( h / heap ) ) )"
"e4d58eb70f","negative","3","( m / multi-sentence :snt1  ( w / wake-01 :ARG1  ( a / anyone ) :polarity  ( a2  / amr-unknown ) ) :snt2  ( d / die-01 :ARG1  ( i / i ) :location  ( h / here ) :mod  ( o / oh ) ) :snt3  ( w2  / want-01 :ARG0 i :ARG1  ( g / go-02 :ARG0 i :ARG4  ( s / sleep-01 :ARG0 i ) ) ) )"
"791b4a40af","neutral","2","( m / multi-sentence :snt1  ( d / do-02 :ARG0  ( w / we ) ) :snt2  ( l / long-03 :ARG1  ( i / it ) :degree  ( t / too ) ) :snt3  ( t2  / think-01 :ARG0  ( i2  / i ) :ARG1  ( h / have-03 :ARG0 i2  :ARG1  ( w2  / weekend :mod  ( n / next ) ) :ARG1-of  ( o / open-02 ) ) ) :snt4  ( h2  / have-03 :ARG0  ( y / you ) :ARG1  ( p / party :purpose  ( w3  / warm-01 :ARG1  ( h3  / house ) ) ) :time  ( a / amr-unknown ) ) )"
"0c415791d1","neutral","2","( m / multi-sentence :snt1  ( c / change-01 :ARG1  ( p / plan-01 ) ) :snt2  ( w / work-01 :location  ( i / inside :op1  ( b / bar ) ) :time  ( d / date-entity :dayperiod  ( n / night ) :mod  ( t / today ) ) ) )"
"3bd0bff670","positive","1","( t / thank-01 :ARG0  ( i / i ) :ARG1  ( y / you ) :ARG2  ( f / follow-01 :ARG1 y ) )"
"c7f27553b8","positive","1","( l / luck :ARG1-of  ( g / good-02 ) :discourse-marker ""well"" :discourse-marker ""then"" )"
"a717783c80","negative","3","( m / multi-sentence :snt1  ( e / eat-01 :ARG0  ( i / i ) :ARG1  ( b / bite :ARG1-of  ( q / quick-02 ) ) :location  ( w / work-01 :ARG0 i ) :time  ( b2  / before :op1  ( o / obligate-01 :ARG1 i :ARG2  ( k / kill-01 :ARG0 i :ARG1  ( w2  / wrist :part-of i ) ) ) ) ) :snt2  ( a / address-01 :ARG0 i :ARG1  ( e2  / envelope :quant 500 ) ) )"
"5a2add1cd8","negative","3","( p / possible-01 :ARG1  ( k / keep-up-06 :ARG0  ( i / i ) :ARG1  ( p2  / peep :mod  ( t / this ) :mod  ( p3  / person :name  ( n / name :op1 ""TwitterBones"" ) ) ) ) :polarity - :mod  ( a / argh :mode ""expressive"" ) )"
"5999397144","neutral","2","( m / multi-sentence :snt1  ( c / continue-01 :ARG1  ( u / undervote-01 ) :mod  ( j / just ) ) :snt2  ( o / overgeneralize-01 :ARG1  ( i / i ) ) )"
"54a3eab849","positive","1","( m / make-01 :ARG1  ( s / slice :domain  ( f / food :name  ( n / name :op1 ""apple"" ) ) :mod  ( c / country :name  ( n2  / name :op1 ""germany"" ) ) ) )"
"77b6b38e7e","neutral","2","( l / look-02 :ARG0  ( i / it ) :ARG1  ( n / night :mod  ( a / another ) :location  ( o / office ) ) :ARG1-of  ( l2  / laugh-01 :ARG0  ( i2  / i ) ) )"
"dd6ea8c37a","negative","3","( h / hurt-01 :ARG1  ( t / tummy :part-of  ( i / i ) ) )"
"af08dd0be5","neutral","2","( g / get-01 :ARG1  ( s / sleep-01 :quant  ( a / about :op1  ( t / temporal-quantity :unit  ( h / hour ) ) ) ) )"
"3cd447856a","negative","3","( e / experience-01 :ARG0  ( a / anybody :mod  ( e2  / else ) ) :ARG1  ( s / slow-01 :ARG0  ( p / product :name  ( n / name :op1 ""facebook"" ) ) :ARG1-of  ( p2  / pain-01 ) ) :polarity  ( a2  / amr-unknown ) )"
"d7765a3fd6","neutral","2","( a / and :op1  ( p / person :quant 2 :location  ( t / team :name  ( n / name :op1 ""falcon"" ) ) ) :op2  ( b / boo-01 :ARG1  ( p2  / person :ARG1-of  ( i / include-91 :ARG2 p ) :mod  ( p3  / person :name  ( n2  / name :op1 ""becca"" ) ) ) ) :mod  ( l / laugh-01 :ARG0  ( i2  / i ) ) )"
"509033a1ff","neutral","2","( n / need-01 :ARG0  ( i / i ) :ARG1  ( e / earn-01 :ARG0 i :ARG1  ( m / money ) :purpose  ( p / possible-01 :ARG1  ( w / watch-01 :ARG0 i :ARG1  ( c / concert :mod  ( m2  / music :name  ( n2  / name :op1 ""PCD"" ) ) ) ) ) ) :ARG1-of  ( r / real-04 ) )"
"b09f14d65a","negative","3","( a / and :op1  ( o / out-01 :ARG1  ( t / tooth :poss p :mod  ( w / wisdom ) :mod  ( l / last ) ) :ARG0  ( p / pirate :mod  ( p2  / poor ) ) ) :op2  ( l2  / look-02 :ARG0 p :ARG1  ( p3  / peaky :degree  ( r / really ) ) ) )"
"3160620b36","positive","1","( l / look-02 :ARG0  ( i / it ) :ARG1  ( c / cancel-01 :ARG0  ( p / person :name  ( n / name :op1 ""Mozzer"" ) ) :time  ( d / date-entity :dayperiod  ( n2  / night ) :mod  ( t / today ) ) ) )"
"b2e3ebc647","negative","3","( m / multi-sentence :snt1  ( a / and :op1  ( w / wait-01 :ARG1  ( i / i ) :ARG2  ( g / get-01 :ARG0  ( p / person :name  ( n / name :op1 ""aaron"" ) ) :ARG1  ( i2  / into :op1  ( t / town ) ) ) ) :op2  ( l / leave-01 :ARG0 i :ARG1 p :purpose  ( w2  / work-01 ) :time  ( t2  / then ) ) ) :snt2  ( b / boo ) )"
"1f9644b008","neutral","2","( a / and :op1  ( m / morning ) :op2  ( t / tweet-01 ) :op3  ( t2  / tweet-01 ) )"
"1fee7a1358","neutral","2","( m / multi-sentence :snt1  ( h / head-02 :ARG0  ( h2  / he ) :ARG1  ( h3  / home ) ) :snt2  ( b / be-located-at-91 :ARG1  ( p / person :name  ( n / name :op1 ""Charlie"" ) ) :ARG2  ( v / vet ) ) )"
"42d3659c3d","neutral","2","( w / want-01 :ARG0  ( i / i ) :ARG1  ( t / take-01 :ARG0  ( p / person :name  ( n / name :op1 ""maliks"" ) ) :ARG1  ( s / stage ) ) )"
"8746563ae3","positive","1","( m / multi-sentence :snt1  ( g / go-02 :ARG0  ( i / i ) :ARG4  ( b / bed ) :time  ( s / soon ) ) :snt2  ( m2  / mother's-day :ARG1-of  ( h / happy-01 ) ) :snt3  ( p / person :ARG0-of  ( h2  / have-rel-role-91 :ARG2  ( m3  / mother ) ) :mod  ( a / all ) ) :snt4  ( l / less-than :op1  ( t / temporal-quantity :quant 3 :unit  ( w / week ) ) :domain  ( p2  / person :name  ( n / name :op1 ""ryan"" ) ) ) )"
"01fb29c047","negative","3","( m / multi-sentence :snt1  ( b / bore-01 :ARG1  ( i / i ) ) :snt2  ( w / wish-01 :ARG0 i :ARG1  ( h / have-03 :ARG0 i :ARG1  ( s / something :ARG1-of  ( d / do-02 :ARG0 i :time  ( t / tomorrow ) ) ) :ARG1-of  ( c / cause-01 :ARG0  ( w2  / weather :ARG1-of  ( h2  / have-03 :ARG0  ( w3  / we ) ) ) ) ) ) :snt3  ( f / fair-01 :polarity - ) )"
